country,generation,age,suicides_no
Thailand,Boomers,35-54 years,1234
Thailand,Boomers,35-54 years,380
Thailand,Boomers,35-54 years,1263
Thailand,Boomers,35-54 years,444
Thailand,Boomers,35-54 years,1252
Thailand,Boomers,35-54 years,456
Thailand,Boomers,35-54 years,1277
Thailand,Boomers,35-54 years,394
Thailand,Boomers,35-54 years,1251
Thailand,Boomers,35-54 years,413
Thailand,Boomers,35-54 years,1128
Thailand,Boomers,35-54 years,383
Thailand,Boomers,35-54 years,1150
Thailand,Boomers,35-54 years,339
Thailand,Boomers,35-54 years,1149
Thailand,Boomers,35-54 years,356
Thailand,Boomers,35-54 years,1188
Thailand,Boomers,35-54 years,398
Thailand,Boomers,35-54 years,1172
Thailand,Boomers,35-54 years,382
Thailand,Boomers,55-74 years,488
Thailand,Boomers,55-74 years,217
Thailand,Boomers,55-74 years,581
Thailand,Boomers,55-74 years,222
Thailand,Boomers,55-74 years,586
Thailand,Boomers,55-74 years,190
Thailand,Boomers,55-74 years,632
Thailand,Boomers,55-74 years,240
Thailand,Boomers,55-74 years,718
Thailand,Boomers,55-74 years,248
Thailand,Boomers,55-74 years,734
Thailand,Boomers,55-74 years,222
Trinidad and Tobago,Boomers,25-34 years,8
Trinidad and Tobago,Boomers,25-34 years,2
Trinidad and Tobago,Boomers,25-34 years,25
Trinidad and Tobago,Boomers,25-34 years,9
Trinidad and Tobago,Boomers,25-34 years,30
Trinidad and Tobago,Boomers,25-34 years,7
Trinidad and Tobago,Boomers,25-34 years,39
Trinidad and Tobago,Boomers,25-34 years,16
Trinidad and Tobago,Boomers,25-34 years,37
Trinidad and Tobago,Boomers,25-34 years,5
Trinidad and Tobago,Boomers,25-34 years,43
Trinidad and Tobago,Boomers,25-34 years,8
Trinidad and Tobago,Boomers,25-34 years,32
Trinidad and Tobago,Boomers,35-54 years,27
Trinidad and Tobago,Boomers,35-54 years,8
Trinidad and Tobago,Boomers,25-34 years,4
Trinidad and Tobago,Boomers,25-34 years,37
Trinidad and Tobago,Boomers,35-54 years,44
Trinidad and Tobago,Boomers,25-34 years,6
Trinidad and Tobago,Boomers,35-54 years,5
Trinidad and Tobago,Boomers,35-54 years,59
Trinidad and Tobago,Boomers,25-34 years,46
Trinidad and Tobago,Boomers,25-34 years,6
Trinidad and Tobago,Boomers,35-54 years,6
Trinidad and Tobago,Boomers,25-34 years,35
Trinidad and Tobago,Boomers,35-54 years,35
Trinidad and Tobago,Boomers,25-34 years,10
Trinidad and Tobago,Boomers,35-54 years,7
Trinidad and Tobago,Boomers,35-54 years,54
Trinidad and Tobago,Boomers,35-54 years,11
Trinidad and Tobago,Boomers,35-54 years,43
Trinidad and Tobago,Boomers,35-54 years,5
Trinidad and Tobago,Boomers,35-54 years,44
Trinidad and Tobago,Boomers,35-54 years,6
Trinidad and Tobago,Boomers,35-54 years,64
Trinidad and Tobago,Boomers,35-54 years,7
Trinidad and Tobago,Boomers,35-54 years,39
Trinidad and Tobago,Boomers,35-54 years,9
Trinidad and Tobago,Boomers,35-54 years,54
Trinidad and Tobago,Boomers,35-54 years,7
Trinidad and Tobago,Boomers,35-54 years,61
Trinidad and Tobago,Boomers,35-54 years,10
Trinidad and Tobago,Boomers,35-54 years,49
Trinidad and Tobago,Boomers,35-54 years,7
Trinidad and Tobago,Boomers,35-54 years,36
Trinidad and Tobago,Boomers,35-54 years,13
Trinidad and Tobago,Boomers,35-54 years,48
Trinidad and Tobago,Boomers,35-54 years,6
Trinidad and Tobago,Boomers,35-54 years,46
Trinidad and Tobago,Boomers,35-54 years,6
Trinidad and Tobago,Boomers,35-54 years,46
Trinidad and Tobago,Boomers,35-54 years,8
Trinidad and Tobago,Boomers,35-54 years,34
Trinidad and Tobago,Boomers,35-54 years,5
Trinidad and Tobago,Boomers,35-54 years,69
Trinidad and Tobago,Boomers,35-54 years,15
Trinidad and Tobago,Boomers,35-54 years,38
Trinidad and Tobago,Boomers,35-54 years,5
Trinidad and Tobago,Boomers,55-74 years,21
Trinidad and Tobago,Boomers,55-74 years,4
Turkey,Boomers,35-54 years,287
Turkey,Boomers,35-54 years,58
Turkey,Boomers,55-74 years,162
Turkey,Boomers,55-74 years,35
Turkey,Boomers,55-74 years,180
Turkey,Boomers,55-74 years,55
Turkey,Boomers,55-74 years,239
Turkey,Boomers,55-74 years,73
Turkey,Boomers,55-74 years,225
Turkey,Boomers,55-74 years,79
Turkey,Boomers,55-74 years,223
Turkey,Boomers,55-74 years,42
Turkmenistan,Boomers,25-34 years,50
Turkmenistan,Boomers,25-34 years,12
Turkmenistan,Boomers,25-34 years,48
Turkmenistan,Boomers,25-34 years,14
Turkmenistan,Boomers,25-34 years,52
Turkmenistan,Boomers,25-34 years,18
Turkmenistan,Boomers,25-34 years,61
Turkmenistan,Boomers,25-34 years,16
Turkmenistan,Boomers,35-54 years,55
Turkmenistan,Boomers,25-34 years,53
Turkmenistan,Boomers,25-34 years,20
Turkmenistan,Boomers,35-54 years,15
Turkmenistan,Boomers,35-54 years,61
Turkmenistan,Boomers,25-34 years,49
Turkmenistan,Boomers,35-54 years,16
Turkmenistan,Boomers,25-34 years,10
Turkmenistan,Boomers,35-54 years,55
Turkmenistan,Boomers,25-34 years,40
Turkmenistan,Boomers,25-34 years,12
Turkmenistan,Boomers,35-54 years,7
Turkmenistan,Boomers,35-54 years,47
Turkmenistan,Boomers,25-34 years,41
Turkmenistan,Boomers,35-54 years,14
Turkmenistan,Boomers,25-34 years,10
Turkmenistan,Boomers,35-54 years,65
Turkmenistan,Boomers,35-54 years,8
Turkmenistan,Boomers,35-54 years,61
Turkmenistan,Boomers,35-54 years,9
Turkmenistan,Boomers,35-54 years,66
Turkmenistan,Boomers,35-54 years,15
Turkmenistan,Boomers,35-54 years,119
Turkmenistan,Boomers,35-54 years,17
Turkmenistan,Boomers,35-54 years,110
Turkmenistan,Boomers,35-54 years,19
Turkmenistan,Boomers,35-54 years,95
Turkmenistan,Boomers,35-54 years,12
Turkmenistan,Boomers,35-54 years,135
Turkmenistan,Boomers,35-54 years,14
Turkmenistan,Boomers,35-54 years,105
Turkmenistan,Boomers,35-54 years,8
Turkmenistan,Boomers,35-54 years,97
Turkmenistan,Boomers,35-54 years,15
Turkmenistan,Boomers,35-54 years,102
Turkmenistan,Boomers,35-54 years,17
Turkmenistan,Boomers,35-54 years,124
Turkmenistan,Boomers,35-54 years,17
Turkmenistan,Boomers,35-54 years,132
Turkmenistan,Boomers,35-54 years,23
Turkmenistan,Boomers,35-54 years,92
Turkmenistan,Boomers,35-54 years,17
Turkmenistan,Boomers,35-54 years,120
Turkmenistan,Boomers,35-54 years,10
Turkmenistan,Boomers,35-54 years,33
Turkmenistan,Boomers,35-54 years,3
Turkmenistan,Boomers,55-74 years,8
Turkmenistan,Boomers,55-74 years,5
Turkmenistan,Boomers,55-74 years,5
Turkmenistan,Boomers,55-74 years,0
Turkmenistan,Boomers,55-74 years,4
Turkmenistan,Boomers,55-74 years,1
Turkmenistan,Boomers,55-74 years,7
Turkmenistan,Boomers,55-74 years,3
Turkmenistan,Boomers,55-74 years,7
Turkmenistan,Boomers,55-74 years,3
Ukraine,Boomers,25-34 years,1383
Ukraine,Boomers,25-34 years,176
Ukraine,Boomers,25-34 years,1383
Ukraine,Boomers,25-34 years,179
Ukraine,Boomers,25-34 years,1578
Ukraine,Boomers,25-34 years,216
Ukraine,Boomers,25-34 years,1490
Ukraine,Boomers,25-34 years,203
Ukraine,Boomers,35-54 years,3634
Ukraine,Boomers,25-34 years,1465
Ukraine,Boomers,35-54 years,677
Ukraine,Boomers,25-34 years,189
Ukraine,Boomers,35-54 years,3995
Ukraine,Boomers,25-34 years,1589
Ukraine,Boomers,35-54 years,816
Ukraine,Boomers,25-34 years,229
Ukraine,Boomers,35-54 years,4100
Ukraine,Boomers,25-34 years,1691
Ukraine,Boomers,35-54 years,779
Ukraine,Boomers,25-34 years,229
Ukraine,Boomers,35-54 years,4618
Ukraine,Boomers,25-34 years,1763
Ukraine,Boomers,35-54 years,761
Ukraine,Boomers,25-34 years,232
Ukraine,Boomers,35-54 years,4986
Ukraine,Boomers,35-54 years,752
Ukraine,Boomers,35-54 years,5203
Ukraine,Boomers,35-54 years,783
Ukraine,Boomers,35-54 years,4994
Ukraine,Boomers,35-54 years,795
Ukraine,Boomers,35-54 years,4969
Ukraine,Boomers,35-54 years,814
Ukraine,Boomers,35-54 years,4878
Ukraine,Boomers,35-54 years,765
Ukraine,Boomers,35-54 years,5076
Ukraine,Boomers,35-54 years,774
Ukraine,Boomers,35-54 years,4698
Ukraine,Boomers,35-54 years,649
Ukraine,Boomers,35-54 years,4398
Ukraine,Boomers,35-54 years,673
Ukraine,Boomers,35-54 years,4312
Ukraine,Boomers,35-54 years,669
Ukraine,Boomers,35-54 years,4132
Ukraine,Boomers,35-54 years,585
Ukraine,Boomers,35-54 years,3771
Ukraine,Boomers,35-54 years,515
Ukraine,Boomers,35-54 years,3420
Ukraine,Boomers,35-54 years,540
Ukraine,Boomers,35-54 years,3392
Ukraine,Boomers,35-54 years,500
Ukraine,Boomers,35-54 years,3027
Ukraine,Boomers,35-54 years,528
Ukraine,Boomers,35-54 years,3133
Ukraine,Boomers,35-54 years,502
Ukraine,Boomers,55-74 years,1761
Ukraine,Boomers,55-74 years,552
Ukraine,Boomers,55-74 years,1768
Ukraine,Boomers,55-74 years,524
Ukraine,Boomers,55-74 years,1558
Ukraine,Boomers,55-74 years,465
Ukraine,Boomers,55-74 years,1644
Ukraine,Boomers,55-74 years,399
United Arab Emirates,Boomers,35-54 years,42
United Arab Emirates,Boomers,35-54 years,3
United Arab Emirates,Boomers,35-54 years,30
United Arab Emirates,Boomers,35-54 years,6
United Arab Emirates,Boomers,35-54 years,35
United Arab Emirates,Boomers,35-54 years,3
United Arab Emirates,Boomers,35-54 years,36
United Arab Emirates,Boomers,35-54 years,4
United Arab Emirates,Boomers,35-54 years,39
United Arab Emirates,Boomers,35-54 years,2
United Kingdom,Boomers,25-34 years,620
United Kingdom,Boomers,25-34 years,176
United Kingdom,Boomers,25-34 years,616
United Kingdom,Boomers,25-34 years,161
United Kingdom,Boomers,25-34 years,618
United Kingdom,Boomers,25-34 years,168
United Kingdom,Boomers,25-34 years,695
United Kingdom,Boomers,25-34 years,171
United Kingdom,Boomers,25-34 years,664
United Kingdom,Boomers,25-34 years,157
United Kingdom,Boomers,25-34 years,763
United Kingdom,Boomers,25-34 years,180
United Kingdom,Boomers,35-54 years,1342
United Kingdom,Boomers,25-34 years,801
United Kingdom,Boomers,35-54 years,336
United Kingdom,Boomers,25-34 years,161
United Kingdom,Boomers,35-54 years,1361
United Kingdom,Boomers,25-34 years,785
United Kingdom,Boomers,35-54 years,347
United Kingdom,Boomers,25-34 years,191
United Kingdom,Boomers,35-54 years,1274
United Kingdom,Boomers,25-34 years,773
United Kingdom,Boomers,35-54 years,335
United Kingdom,Boomers,25-34 years,181
United Kingdom,Boomers,25-34 years,881
United Kingdom,Boomers,35-54 years,1242
United Kingdom,Boomers,35-54 years,324
United Kingdom,Boomers,25-34 years,176
United Kingdom,Boomers,35-54 years,1247
United Kingdom,Boomers,35-54 years,344
United Kingdom,Boomers,35-54 years,1189
United Kingdom,Boomers,35-54 years,350
United Kingdom,Boomers,35-54 years,1180
United Kingdom,Boomers,35-54 years,358
United Kingdom,Boomers,35-54 years,1280
United Kingdom,Boomers,35-54 years,334
United Kingdom,Boomers,35-54 years,1361
United Kingdom,Boomers,35-54 years,369
United Kingdom,Boomers,35-54 years,1357
United Kingdom,Boomers,35-54 years,386
United Kingdom,Boomers,35-54 years,1317
United Kingdom,Boomers,35-54 years,373
United Kingdom,Boomers,35-54 years,1350
United Kingdom,Boomers,35-54 years,349
United Kingdom,Boomers,35-54 years,1311
United Kingdom,Boomers,35-54 years,381
United Kingdom,Boomers,35-54 years,1422
United Kingdom,Boomers,35-54 years,423
United Kingdom,Boomers,35-54 years,1359
United Kingdom,Boomers,35-54 years,405
United Kingdom,Boomers,35-54 years,1457
United Kingdom,Boomers,35-54 years,397
United Kingdom,Boomers,35-54 years,1332
United Kingdom,Boomers,35-54 years,354
United Kingdom,Boomers,35-54 years,1441
United Kingdom,Boomers,35-54 years,420
United Kingdom,Boomers,35-54 years,1542
United Kingdom,Boomers,35-54 years,387
United Kingdom,Boomers,55-74 years,708
United Kingdom,Boomers,55-74 years,235
United Kingdom,Boomers,55-74 years,739
United Kingdom,Boomers,55-74 years,211
United Kingdom,Boomers,55-74 years,908
United Kingdom,Boomers,55-74 years,232
United Kingdom,Boomers,55-74 years,827
United Kingdom,Boomers,55-74 years,262
United Kingdom,Boomers,55-74 years,906
United Kingdom,Boomers,55-74 years,306
United States,Boomers,25-34 years,5134
United States,Boomers,25-34 years,1242
United States,Boomers,25-34 years,5450
United States,Boomers,25-34 years,1261
United States,Boomers,25-34 years,5370
United States,Boomers,25-34 years,1285
United States,Boomers,25-34 years,5463
United States,Boomers,25-34 years,1247
United States,Boomers,25-34 years,5339
United States,Boomers,25-34 years,1226
United States,Boomers,25-34 years,5339
United States,Boomers,25-34 years,1211
United States,Boomers,25-34 years,5361
United States,Boomers,35-54 years,7454
United States,Boomers,35-54 years,2296
United States,Boomers,25-34 years,1153
United States,Boomers,25-34 years,5102
United States,Boomers,35-54 years,7679
United States,Boomers,35-54 years,2348
United States,Boomers,25-34 years,1070
United States,Boomers,25-34 years,5218
United States,Boomers,35-54 years,7976
United States,Boomers,35-54 years,2362
United States,Boomers,25-34 years,1089
United States,Boomers,25-34 years,5295
United States,Boomers,35-54 years,8199
United States,Boomers,35-54 years,2472
United States,Boomers,25-34 years,1059
United States,Boomers,35-54 years,8545
United States,Boomers,35-54 years,2454
United States,Boomers,35-54 years,8984
United States,Boomers,35-54 years,2594
United States,Boomers,35-54 years,8920
United States,Boomers,35-54 years,2758
United States,Boomers,35-54 years,9192
United States,Boomers,35-54 years,2776
United States,Boomers,35-54 years,8873
United States,Boomers,35-54 years,2674
United States,Boomers,35-54 years,9263
United States,Boomers,35-54 years,2736
United States,Boomers,35-54 years,9684
United States,Boomers,35-54 years,2893
United States,Boomers,35-54 years,10101
United States,Boomers,35-54 years,3058
United States,Boomers,35-54 years,10025
United States,Boomers,35-54 years,3058
United States,Boomers,35-54 years,10145
United States,Boomers,35-54 years,3399
United States,Boomers,35-54 years,10332
United States,Boomers,35-54 years,3209
United States,Boomers,35-54 years,10641
United States,Boomers,35-54 years,3376
United States,Boomers,35-54 years,10978
United States,Boomers,35-54 years,3525
United States,Boomers,35-54 years,11371
United States,Boomers,35-54 years,3619
United States,Boomers,35-54 years,11613
United States,Boomers,35-54 years,3664
United States,Boomers,55-74 years,7572
United States,Boomers,55-74 years,2128
United States,Boomers,55-74 years,8032
United States,Boomers,55-74 years,2264
United States,Boomers,55-74 years,8445
United States,Boomers,55-74 years,2484
United States,Boomers,55-74 years,8961
United States,Boomers,55-74 years,2676
United States,Boomers,55-74 years,9068
United States,Boomers,55-74 years,2872
Uruguay,Boomers,25-34 years,30
Uruguay,Boomers,25-34 years,3
Uruguay,Boomers,25-34 years,21
Uruguay,Boomers,25-34 years,8
Uruguay,Boomers,25-34 years,15
Uruguay,Boomers,25-34 years,7
Uruguay,Boomers,25-34 years,33
Uruguay,Boomers,25-34 years,9
Uruguay,Boomers,25-34 years,33
Uruguay,Boomers,25-34 years,13
Uruguay,Boomers,25-34 years,27
Uruguay,Boomers,25-34 years,8
Uruguay,Boomers,35-54 years,88
Uruguay,Boomers,25-34 years,48
Uruguay,Boomers,35-54 years,32
Uruguay,Boomers,25-34 years,11
Uruguay,Boomers,25-34 years,59
Uruguay,Boomers,35-54 years,89
Uruguay,Boomers,35-54 years,23
Uruguay,Boomers,25-34 years,7
Uruguay,Boomers,35-54 years,83
Uruguay,Boomers,35-54 years,27
Uruguay,Boomers,35-54 years,80
Uruguay,Boomers,35-54 years,27
Uruguay,Boomers,35-54 years,93
Uruguay,Boomers,35-54 years,23
Uruguay,Boomers,35-54 years,114
Uruguay,Boomers,35-54 years,37
Uruguay,Boomers,35-54 years,99
Uruguay,Boomers,35-54 years,29
Uruguay,Boomers,35-54 years,135
Uruguay,Boomers,35-54 years,33
Uruguay,Boomers,35-54 years,122
Uruguay,Boomers,35-54 years,42
Uruguay,Boomers,35-54 years,152
Uruguay,Boomers,35-54 years,39
Uruguay,Boomers,35-54 years,107
Uruguay,Boomers,35-54 years,48
Uruguay,Boomers,35-54 years,119
Uruguay,Boomers,35-54 years,34
Uruguay,Boomers,35-54 years,93
Uruguay,Boomers,35-54 years,37
Uruguay,Boomers,35-54 years,93
Uruguay,Boomers,35-54 years,56
Uruguay,Boomers,35-54 years,128
Uruguay,Boomers,35-54 years,48
Uruguay,Boomers,35-54 years,131
Uruguay,Boomers,35-54 years,39
Uruguay,Boomers,35-54 years,107
Uruguay,Boomers,35-54 years,35
Uruguay,Boomers,55-74 years,112
Uruguay,Boomers,55-74 years,36
Uruguay,Boomers,55-74 years,89
Uruguay,Boomers,55-74 years,25
Uruguay,Boomers,55-74 years,95
Uruguay,Boomers,55-74 years,37
Uruguay,Boomers,55-74 years,133
Uruguay,Boomers,55-74 years,34
Uzbekistan,Boomers,25-34 years,283
Uzbekistan,Boomers,25-34 years,87
Uzbekistan,Boomers,35-54 years,353
Uzbekistan,Boomers,25-34 years,289
Uzbekistan,Boomers,35-54 years,71
Uzbekistan,Boomers,25-34 years,72
Uzbekistan,Boomers,35-54 years,308
Uzbekistan,Boomers,25-34 years,258
Uzbekistan,Boomers,25-34 years,81
Uzbekistan,Boomers,35-54 years,65
Uzbekistan,Boomers,35-54 years,332
Uzbekistan,Boomers,25-34 years,278
Uzbekistan,Boomers,25-34 years,83
Uzbekistan,Boomers,35-54 years,60
Uzbekistan,Boomers,35-54 years,374
Uzbekistan,Boomers,25-34 years,264
Uzbekistan,Boomers,25-34 years,77
Uzbekistan,Boomers,35-54 years,74
Uzbekistan,Boomers,35-54 years,423
Uzbekistan,Boomers,35-54 years,77
Uzbekistan,Boomers,35-54 years,496
Uzbekistan,Boomers,35-54 years,74
Uzbekistan,Boomers,35-54 years,415
Uzbekistan,Boomers,35-54 years,74
Uzbekistan,Boomers,35-54 years,460
Uzbekistan,Boomers,35-54 years,61
Uzbekistan,Boomers,35-54 years,491
Uzbekistan,Boomers,35-54 years,89
Uzbekistan,Boomers,35-54 years,528
Uzbekistan,Boomers,35-54 years,98
Uzbekistan,Boomers,35-54 years,513
Uzbekistan,Boomers,35-54 years,93
Uzbekistan,Boomers,35-54 years,398
Uzbekistan,Boomers,35-54 years,91
Uzbekistan,Boomers,35-54 years,385
Uzbekistan,Boomers,35-54 years,77
Uzbekistan,Boomers,35-54 years,350
Uzbekistan,Boomers,35-54 years,70
Uzbekistan,Boomers,35-54 years,362
Uzbekistan,Boomers,35-54 years,79
Uzbekistan,Boomers,35-54 years,404
Uzbekistan,Boomers,35-54 years,65
Uzbekistan,Boomers,55-74 years,76
Uzbekistan,Boomers,55-74 years,19
Uzbekistan,Boomers,55-74 years,133
Uzbekistan,Boomers,55-74 years,25
Uzbekistan,Boomers,55-74 years,119
Uzbekistan,Boomers,55-74 years,21
Uzbekistan,Boomers,55-74 years,144
Uzbekistan,Boomers,55-74 years,21
