country,generation,age,suicides_no
Norway,Millenials,15-24 years,13
Norway,Millenials,25-34 years,73
Norway,Millenials,15-24 years,58
Norway,Millenials,25-34 years,23
Norway,Millenials,15-24 years,20
Norway,Millenials,25-34 years,61
Norway,Millenials,15-24 years,45
Norway,Millenials,15-24 years,21
Norway,Millenials,25-34 years,17
Norway,Millenials,25-34 years,56
Norway,Millenials,15-24 years,44
Norway,Millenials,25-34 years,24
Norway,Millenials,15-24 years,20
Norway,Millenials,25-34 years,71
Norway,Millenials,15-24 years,38
Norway,Millenials,25-34 years,20
Norway,Millenials,15-24 years,17
Norway,Millenials,25-34 years,64
Norway,Millenials,15-24 years,43
Norway,Millenials,25-34 years,31
Norway,Millenials,15-24 years,17
Oman,Millenials,15-24 years,3
Oman,Millenials,15-24 years,0
Oman,Millenials,15-24 years,4
Oman,Millenials,15-24 years,0
Oman,Millenials,25-34 years,4
Oman,Millenials,15-24 years,0
Oman,Millenials,25-34 years,0
Oman,Millenials,15-24 years,0
Panama,Millenials,5-14 years,1
Panama,Millenials,5-14 years,0
Panama,Millenials,5-14 years,1
Panama,Millenials,5-14 years,0
Panama,Millenials,5-14 years,0
Panama,Millenials,5-14 years,0
Panama,Millenials,5-14 years,2
Panama,Millenials,5-14 years,1
Panama,Millenials,5-14 years,2
Panama,Millenials,5-14 years,0
Panama,Millenials,15-24 years,34
Panama,Millenials,15-24 years,9
Panama,Millenials,5-14 years,2
Panama,Millenials,5-14 years,0
Panama,Millenials,15-24 years,27
Panama,Millenials,15-24 years,6
Panama,Millenials,5-14 years,2
Panama,Millenials,5-14 years,2
Panama,Millenials,15-24 years,48
Panama,Millenials,15-24 years,10
Panama,Millenials,5-14 years,3
Panama,Millenials,5-14 years,0
Panama,Millenials,15-24 years,28
Panama,Millenials,15-24 years,14
Panama,Millenials,5-14 years,3
Panama,Millenials,5-14 years,2
Panama,Millenials,15-24 years,39
Panama,Millenials,15-24 years,11
Panama,Millenials,5-14 years,5
Panama,Millenials,5-14 years,0
Panama,Millenials,15-24 years,35
Panama,Millenials,15-24 years,7
Panama,Millenials,5-14 years,5
Panama,Millenials,5-14 years,1
Panama,Millenials,15-24 years,31
Panama,Millenials,15-24 years,5
Panama,Millenials,15-24 years,42
Panama,Millenials,15-24 years,12
Panama,Millenials,15-24 years,29
Panama,Millenials,15-24 years,16
Panama,Millenials,15-24 years,22
Panama,Millenials,15-24 years,11
Panama,Millenials,15-24 years,29
Panama,Millenials,25-34 years,22
Panama,Millenials,15-24 years,9
Panama,Millenials,25-34 years,3
Panama,Millenials,25-34 years,28
Panama,Millenials,15-24 years,29
Panama,Millenials,15-24 years,9
Panama,Millenials,25-34 years,5
Panama,Millenials,15-24 years,24
Panama,Millenials,25-34 years,21
Panama,Millenials,15-24 years,4
Panama,Millenials,25-34 years,0
Panama,Millenials,15-24 years,37
Panama,Millenials,25-34 years,27
Panama,Millenials,15-24 years,5
Panama,Millenials,25-34 years,4
Panama,Millenials,25-34 years,26
Panama,Millenials,15-24 years,16
Panama,Millenials,15-24 years,8
Panama,Millenials,25-34 years,4
Paraguay,Millenials,5-14 years,4
Paraguay,Millenials,5-14 years,2
Paraguay,Millenials,5-14 years,4
Paraguay,Millenials,5-14 years,2
Paraguay,Millenials,5-14 years,7
Paraguay,Millenials,5-14 years,1
Paraguay,Millenials,5-14 years,3
Paraguay,Millenials,5-14 years,0
Paraguay,Millenials,5-14 years,6
Paraguay,Millenials,5-14 years,4
Paraguay,Millenials,5-14 years,7
Paraguay,Millenials,5-14 years,0
Paraguay,Millenials,5-14 years,2
Paraguay,Millenials,5-14 years,2
Paraguay,Millenials,5-14 years,3
Paraguay,Millenials,5-14 years,2
Paraguay,Millenials,15-24 years,37
Paraguay,Millenials,15-24 years,25
Paraguay,Millenials,5-14 years,6
Paraguay,Millenials,5-14 years,4
Paraguay,Millenials,15-24 years,42
Paraguay,Millenials,15-24 years,32
Paraguay,Millenials,5-14 years,7
Paraguay,Millenials,5-14 years,1
Paraguay,Millenials,15-24 years,39
Paraguay,Millenials,15-24 years,31
Paraguay,Millenials,5-14 years,8
Paraguay,Millenials,5-14 years,4
Paraguay,Millenials,15-24 years,53
Paraguay,Millenials,15-24 years,40
Paraguay,Millenials,5-14 years,8
Paraguay,Millenials,5-14 years,6
Paraguay,Millenials,15-24 years,54
Paraguay,Millenials,15-24 years,44
Paraguay,Millenials,5-14 years,10
Paraguay,Millenials,5-14 years,7
Paraguay,Millenials,15-24 years,62
Paraguay,Millenials,15-24 years,28
Paraguay,Millenials,5-14 years,9
Paraguay,Millenials,5-14 years,5
Paraguay,Millenials,15-24 years,44
Paraguay,Millenials,15-24 years,33
Paraguay,Millenials,15-24 years,50
Paraguay,Millenials,15-24 years,27
Paraguay,Millenials,15-24 years,73
Paraguay,Millenials,15-24 years,33
Paraguay,Millenials,15-24 years,54
Paraguay,Millenials,15-24 years,30
Paraguay,Millenials,15-24 years,84
Paraguay,Millenials,25-34 years,57
Paraguay,Millenials,15-24 years,32
Paraguay,Millenials,25-34 years,18
Paraguay,Millenials,15-24 years,62
Paraguay,Millenials,25-34 years,41
Paraguay,Millenials,15-24 years,41
Paraguay,Millenials,25-34 years,17
Paraguay,Millenials,15-24 years,88
Paraguay,Millenials,25-34 years,60
Paraguay,Millenials,15-24 years,34
Paraguay,Millenials,25-34 years,8
Paraguay,Millenials,15-24 years,104
Paraguay,Millenials,25-34 years,62
Paraguay,Millenials,15-24 years,40
Paraguay,Millenials,25-34 years,20
Philippines,Millenials,5-14 years,0
Philippines,Millenials,5-14 years,0
Philippines,Millenials,5-14 years,0
Philippines,Millenials,5-14 years,0
Philippines,Millenials,5-14 years,10
Philippines,Millenials,5-14 years,6
Philippines,Millenials,5-14 years,16
Philippines,Millenials,5-14 years,10
Philippines,Millenials,5-14 years,14
Philippines,Millenials,5-14 years,7
Philippines,Millenials,5-14 years,18
Philippines,Millenials,5-14 years,14
Philippines,Millenials,15-24 years,310
Philippines,Millenials,15-24 years,104
Philippines,Millenials,5-14 years,12
Philippines,Millenials,5-14 years,8
Philippines,Millenials,15-24 years,346
Philippines,Millenials,15-24 years,114
Philippines,Millenials,5-14 years,22
Philippines,Millenials,5-14 years,15
Philippines,Millenials,15-24 years,328
Philippines,Millenials,15-24 years,166
Philippines,Millenials,5-14 years,21
Philippines,Millenials,5-14 years,14
Philippines,Millenials,15-24 years,400
Philippines,Millenials,15-24 years,146
Philippines,Millenials,5-14 years,35
Philippines,Millenials,5-14 years,28
Philippines,Millenials,15-24 years,430
Philippines,Millenials,15-24 years,158
Philippines,Millenials,15-24 years,441
Philippines,Millenials,15-24 years,171
Philippines,Millenials,15-24 years,475
Philippines,Millenials,15-24 years,232
Philippines,Millenials,15-24 years,503
Philippines,Millenials,15-24 years,218
Philippines,Millenials,25-34 years,470
Philippines,Millenials,15-24 years,541
Philippines,Millenials,15-24 years,221
Philippines,Millenials,25-34 years,120
Poland,Millenials,5-14 years,39
Poland,Millenials,5-14 years,8
Poland,Millenials,5-14 years,39
Poland,Millenials,5-14 years,3
Poland,Millenials,5-14 years,44
Poland,Millenials,5-14 years,6
Poland,Millenials,5-14 years,35
Poland,Millenials,5-14 years,5
Poland,Millenials,5-14 years,60
Poland,Millenials,5-14 years,6
Poland,Millenials,5-14 years,52
Poland,Millenials,5-14 years,12
Poland,Millenials,5-14 years,32
Poland,Millenials,5-14 years,4
Poland,Millenials,5-14 years,37
Poland,Millenials,5-14 years,9
Poland,Millenials,15-24 years,644
Poland,Millenials,15-24 years,76
Poland,Millenials,5-14 years,35
Poland,Millenials,5-14 years,3
Poland,Millenials,15-24 years,646
Poland,Millenials,15-24 years,84
Poland,Millenials,5-14 years,31
Poland,Millenials,5-14 years,10
Poland,Millenials,15-24 years,638
Poland,Millenials,15-24 years,76
Poland,Millenials,5-14 years,16
Poland,Millenials,5-14 years,5
Poland,Millenials,15-24 years,666
Poland,Millenials,15-24 years,84
Poland,Millenials,5-14 years,26
Poland,Millenials,5-14 years,10
Poland,Millenials,15-24 years,630
Poland,Millenials,15-24 years,71
Poland,Millenials,5-14 years,26
Poland,Millenials,5-14 years,7
Poland,Millenials,15-24 years,593
Poland,Millenials,15-24 years,78
Poland,Millenials,5-14 years,31
Poland,Millenials,5-14 years,13
Poland,Millenials,15-24 years,580
Poland,Millenials,15-24 years,73
Poland,Millenials,15-24 years,579
Poland,Millenials,15-24 years,86
Poland,Millenials,15-24 years,608
Poland,Millenials,15-24 years,75
Poland,Millenials,15-24 years,547
Poland,Millenials,15-24 years,49
Poland,Millenials,25-34 years,769
Poland,Millenials,15-24 years,515
Poland,Millenials,15-24 years,58
Poland,Millenials,25-34 years,64
Poland,Millenials,25-34 years,857
Poland,Millenials,15-24 years,509
Poland,Millenials,15-24 years,59
Poland,Millenials,25-34 years,66
Poland,Millenials,25-34 years,810
Poland,Millenials,15-24 years,497
Poland,Millenials,15-24 years,63
Poland,Millenials,25-34 years,72
Poland,Millenials,25-34 years,764
Poland,Millenials,15-24 years,527
Poland,Millenials,15-24 years,71
Poland,Millenials,25-34 years,81
Poland,Millenials,25-34 years,768
Poland,Millenials,15-24 years,440
Poland,Millenials,15-24 years,61
Poland,Millenials,25-34 years,71
Portugal,Millenials,5-14 years,3
Portugal,Millenials,5-14 years,1
Portugal,Millenials,5-14 years,5
Portugal,Millenials,5-14 years,0
Portugal,Millenials,5-14 years,2
Portugal,Millenials,5-14 years,1
Portugal,Millenials,5-14 years,4
Portugal,Millenials,5-14 years,0
Portugal,Millenials,5-14 years,2
Portugal,Millenials,5-14 years,1
Portugal,Millenials,5-14 years,1
Portugal,Millenials,5-14 years,0
Portugal,Millenials,5-14 years,1
Portugal,Millenials,5-14 years,1
Portugal,Millenials,5-14 years,1
Portugal,Millenials,5-14 years,0
Portugal,Millenials,5-14 years,3
Portugal,Millenials,5-14 years,1
Portugal,Millenials,5-14 years,0
Portugal,Millenials,5-14 years,0
Portugal,Millenials,15-24 years,41
Portugal,Millenials,15-24 years,8
Portugal,Millenials,5-14 years,1
Portugal,Millenials,5-14 years,1
Portugal,Millenials,15-24 years,50
Portugal,Millenials,15-24 years,10
Portugal,Millenials,5-14 years,2
Portugal,Millenials,5-14 years,2
Portugal,Millenials,15-24 years,39
Portugal,Millenials,15-24 years,11
Portugal,Millenials,5-14 years,0
Portugal,Millenials,5-14 years,0
Portugal,Millenials,15-24 years,26
Portugal,Millenials,15-24 years,11
Portugal,Millenials,15-24 years,27
Portugal,Millenials,15-24 years,7
Portugal,Millenials,15-24 years,41
Portugal,Millenials,15-24 years,8
Portugal,Millenials,15-24 years,27
Portugal,Millenials,15-24 years,12
Portugal,Millenials,25-34 years,64
Portugal,Millenials,15-24 years,15
Portugal,Millenials,25-34 years,15
Portugal,Millenials,15-24 years,9
Portugal,Millenials,25-34 years,59
Portugal,Millenials,15-24 years,26
Portugal,Millenials,15-24 years,8
Portugal,Millenials,25-34 years,9
Portugal,Millenials,25-34 years,62
Portugal,Millenials,15-24 years,20
Portugal,Millenials,25-34 years,20
Portugal,Millenials,15-24 years,5
Portugal,Millenials,25-34 years,65
Portugal,Millenials,15-24 years,28
Portugal,Millenials,25-34 years,21
Portugal,Millenials,15-24 years,8
Puerto Rico,Millenials,5-14 years,1
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,5-14 years,1
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,5-14 years,5
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,5-14 years,1
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,5-14 years,1
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,5-14 years,3
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,5-14 years,2
Puerto Rico,Millenials,5-14 years,1
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,15-24 years,38
Puerto Rico,Millenials,15-24 years,4
Puerto Rico,Millenials,5-14 years,2
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,15-24 years,16
Puerto Rico,Millenials,15-24 years,2
Puerto Rico,Millenials,5-14 years,1
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,15-24 years,34
Puerto Rico,Millenials,15-24 years,5
Puerto Rico,Millenials,5-14 years,1
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,15-24 years,25
Puerto Rico,Millenials,5-14 years,1
Puerto Rico,Millenials,15-24 years,1
Puerto Rico,Millenials,5-14 years,1
Puerto Rico,Millenials,15-24 years,29
Puerto Rico,Millenials,5-14 years,3
Puerto Rico,Millenials,15-24 years,3
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,15-24 years,38
Puerto Rico,Millenials,15-24 years,4
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,5-14 years,0
Puerto Rico,Millenials,15-24 years,16
Puerto Rico,Millenials,15-24 years,6
Puerto Rico,Millenials,15-24 years,21
Puerto Rico,Millenials,15-24 years,5
Puerto Rico,Millenials,15-24 years,25
Puerto Rico,Millenials,15-24 years,3
Puerto Rico,Millenials,15-24 years,18
Puerto Rico,Millenials,15-24 years,4
Puerto Rico,Millenials,25-34 years,42
Puerto Rico,Millenials,15-24 years,16
Puerto Rico,Millenials,25-34 years,7
Puerto Rico,Millenials,15-24 years,3
Puerto Rico,Millenials,15-24 years,30
Puerto Rico,Millenials,25-34 years,24
Puerto Rico,Millenials,25-34 years,7
Puerto Rico,Millenials,15-24 years,2
Puerto Rico,Millenials,25-34 years,21
Puerto Rico,Millenials,15-24 years,19
Puerto Rico,Millenials,25-34 years,7
Puerto Rico,Millenials,15-24 years,2
Puerto Rico,Millenials,25-34 years,20
Puerto Rico,Millenials,15-24 years,20
Puerto Rico,Millenials,25-34 years,4
Puerto Rico,Millenials,15-24 years,2
Puerto Rico,Millenials,25-34 years,26
Puerto Rico,Millenials,15-24 years,9
Puerto Rico,Millenials,25-34 years,5
Puerto Rico,Millenials,15-24 years,2
Qatar,Millenials,5-14 years,0
Qatar,Millenials,5-14 years,0
Qatar,Millenials,15-24 years,2
Qatar,Millenials,15-24 years,0
Qatar,Millenials,5-14 years,0
Qatar,Millenials,5-14 years,0
Qatar,Millenials,15-24 years,2
Qatar,Millenials,15-24 years,0
Qatar,Millenials,5-14 years,0
Qatar,Millenials,5-14 years,0
Qatar,Millenials,15-24 years,7
Qatar,Millenials,15-24 years,0
Qatar,Millenials,5-14 years,0
Qatar,Millenials,5-14 years,0
Qatar,Millenials,15-24 years,2
Qatar,Millenials,15-24 years,2
Qatar,Millenials,5-14 years,0
Qatar,Millenials,5-14 years,0
Qatar,Millenials,15-24 years,6
Qatar,Millenials,15-24 years,1
Qatar,Millenials,15-24 years,1
Qatar,Millenials,15-24 years,0
Qatar,Millenials,15-24 years,8
Qatar,Millenials,15-24 years,2
Qatar,Millenials,15-24 years,8
Qatar,Millenials,15-24 years,0
Qatar,Millenials,15-24 years,9
Qatar,Millenials,25-34 years,15
Qatar,Millenials,15-24 years,2
Qatar,Millenials,25-34 years,1
Qatar,Millenials,25-34 years,16
Qatar,Millenials,15-24 years,7
Qatar,Millenials,25-34 years,1
Qatar,Millenials,15-24 years,0
Qatar,Millenials,15-24 years,8
Qatar,Millenials,25-34 years,15
Qatar,Millenials,25-34 years,1
Qatar,Millenials,15-24 years,0
Qatar,Millenials,15-24 years,12
Qatar,Millenials,25-34 years,15
Qatar,Millenials,15-24 years,1
Qatar,Millenials,25-34 years,1
Qatar,Millenials,15-24 years,13
Qatar,Millenials,25-34 years,20
Qatar,Millenials,15-24 years,2
Qatar,Millenials,25-34 years,2
Qatar,Millenials,15-24 years,13
Qatar,Millenials,25-34 years,21
Qatar,Millenials,25-34 years,2
Qatar,Millenials,15-24 years,0
Republic of Korea,Millenials,5-14 years,26
Republic of Korea,Millenials,5-14 years,16
Republic of Korea,Millenials,5-14 years,26
Republic of Korea,Millenials,5-14 years,23
Republic of Korea,Millenials,5-14 years,25
Republic of Korea,Millenials,5-14 years,22
Republic of Korea,Millenials,5-14 years,30
Republic of Korea,Millenials,5-14 years,26
Republic of Korea,Millenials,5-14 years,28
Republic of Korea,Millenials,5-14 years,30
Republic of Korea,Millenials,5-14 years,44
Republic of Korea,Millenials,5-14 years,35
Republic of Korea,Millenials,5-14 years,34
Republic of Korea,Millenials,5-14 years,31
Republic of Korea,Millenials,5-14 years,42
Republic of Korea,Millenials,5-14 years,31
Republic of Korea,Millenials,5-14 years,30
Republic of Korea,Millenials,5-14 years,31
Republic of Korea,Millenials,5-14 years,20
Republic of Korea,Millenials,5-14 years,10
Republic of Korea,Millenials,15-24 years,356
Republic of Korea,Millenials,15-24 years,228
Republic of Korea,Millenials,5-14 years,21
Republic of Korea,Millenials,5-14 years,13
Republic of Korea,Millenials,15-24 years,374
Republic of Korea,Millenials,15-24 years,254
Republic of Korea,Millenials,5-14 years,17
Republic of Korea,Millenials,5-14 years,14
Republic of Korea,Millenials,15-24 years,495
Republic of Korea,Millenials,15-24 years,316
Republic of Korea,Millenials,5-14 years,18
Republic of Korea,Millenials,5-14 years,15
Republic of Korea,Millenials,15-24 years,423
Republic of Korea,Millenials,15-24 years,277
Republic of Korea,Millenials,5-14 years,22
Republic of Korea,Millenials,5-14 years,21
Republic of Korea,Millenials,15-24 years,421
Republic of Korea,Millenials,15-24 years,426
Republic of Korea,Millenials,5-14 years,20
Republic of Korea,Millenials,5-14 years,21
Republic of Korea,Millenials,15-24 years,342
Republic of Korea,Millenials,15-24 years,285
Republic of Korea,Millenials,5-14 years,20
Republic of Korea,Millenials,5-14 years,15
Republic of Korea,Millenials,15-24 years,467
Republic of Korea,Millenials,15-24 years,410
Republic of Korea,Millenials,15-24 years,481
Republic of Korea,Millenials,15-24 years,410
Republic of Korea,Millenials,15-24 years,549
Republic of Korea,Millenials,15-24 years,460
Republic of Korea,Millenials,15-24 years,493
Republic of Korea,Millenials,15-24 years,372
Republic of Korea,Millenials,25-34 years,1384
Republic of Korea,Millenials,25-34 years,901
Republic of Korea,Millenials,15-24 years,528
Republic of Korea,Millenials,15-24 years,347
Republic of Korea,Millenials,25-34 years,1210
Republic of Korea,Millenials,25-34 years,733
Republic of Korea,Millenials,15-24 years,475
Republic of Korea,Millenials,15-24 years,299
Republic of Korea,Millenials,25-34 years,1126
Republic of Korea,Millenials,25-34 years,698
Republic of Korea,Millenials,15-24 years,473
Republic of Korea,Millenials,15-24 years,283
Republic of Korea,Millenials,25-34 years,1133
Republic of Korea,Millenials,25-34 years,643
Republic of Korea,Millenials,15-24 years,453
Republic of Korea,Millenials,15-24 years,257
Republic of Korea,Millenials,25-34 years,988
Republic of Korea,Millenials,25-34 years,572
Republic of Korea,Millenials,15-24 years,421
Republic of Korea,Millenials,15-24 years,256
Romania,Millenials,5-14 years,15
Romania,Millenials,5-14 years,2
Romania,Millenials,5-14 years,13
Romania,Millenials,5-14 years,4
Romania,Millenials,5-14 years,17
Romania,Millenials,5-14 years,2
Romania,Millenials,5-14 years,21
Romania,Millenials,5-14 years,5
Romania,Millenials,5-14 years,11
Romania,Millenials,5-14 years,4
Romania,Millenials,5-14 years,15
Romania,Millenials,5-14 years,2
Romania,Millenials,5-14 years,16
Romania,Millenials,5-14 years,4
Romania,Millenials,5-14 years,19
Romania,Millenials,5-14 years,0
Romania,Millenials,5-14 years,35
Romania,Millenials,5-14 years,4
Romania,Millenials,5-14 years,23
Romania,Millenials,5-14 years,6
Romania,Millenials,15-24 years,185
Romania,Millenials,5-14 years,26
Romania,Millenials,15-24 years,31
Romania,Millenials,5-14 years,5
Romania,Millenials,15-24 years,198
Romania,Millenials,5-14 years,35
Romania,Millenials,15-24 years,38
Romania,Millenials,5-14 years,11
Romania,Millenials,15-24 years,157
Romania,Millenials,15-24 years,45
Romania,Millenials,5-14 years,22
Romania,Millenials,5-14 years,8
Romania,Millenials,15-24 years,166
Romania,Millenials,5-14 years,27
Romania,Millenials,15-24 years,33
Romania,Millenials,5-14 years,3
Romania,Millenials,15-24 years,153
