country,generation,age,suicides_no
Panama,Silent,55-74 years,23
Panama,Silent,75+ years,3
Panama,Silent,75+ years,2
Panama,Silent,55-74 years,4
Panama,Silent,55-74 years,27
Panama,Silent,75+ years,4
Panama,Silent,55-74 years,3
Panama,Silent,75+ years,0
Panama,Silent,75+ years,7
Panama,Silent,55-74 years,17
Panama,Silent,75+ years,2
Panama,Silent,55-74 years,0
Panama,Silent,75+ years,10
Panama,Silent,75+ years,0
Panama,Silent,75+ years,6
Panama,Silent,75+ years,1
Panama,Silent,75+ years,5
Panama,Silent,75+ years,1
Panama,Silent,75+ years,8
Panama,Silent,75+ years,1
Panama,Silent,75+ years,8
Panama,Silent,75+ years,0
Paraguay,Silent,35-54 years,11
Paraguay,Silent,35-54 years,3
Paraguay,Silent,35-54 years,6
Paraguay,Silent,35-54 years,3
Paraguay,Silent,35-54 years,15
Paraguay,Silent,35-54 years,4
Paraguay,Silent,35-54 years,17
Paraguay,Silent,35-54 years,0
Paraguay,Silent,35-54 years,9
Paraguay,Silent,35-54 years,7
Paraguay,Silent,55-74 years,8
Paraguay,Silent,55-74 years,2
Paraguay,Silent,55-74 years,16
Paraguay,Silent,55-74 years,3
Paraguay,Silent,55-74 years,7
Paraguay,Silent,55-74 years,3
Paraguay,Silent,55-74 years,11
Paraguay,Silent,55-74 years,2
Paraguay,Silent,55-74 years,10
Paraguay,Silent,55-74 years,3
Paraguay,Silent,55-74 years,15
Paraguay,Silent,55-74 years,3
Paraguay,Silent,55-74 years,15
Paraguay,Silent,55-74 years,5
Paraguay,Silent,55-74 years,16
Paraguay,Silent,55-74 years,4
Paraguay,Silent,75+ years,8
Paraguay,Silent,55-74 years,18
Paraguay,Silent,75+ years,1
Paraguay,Silent,55-74 years,3
Paraguay,Silent,75+ years,2
Paraguay,Silent,55-74 years,9
Paraguay,Silent,55-74 years,6
Paraguay,Silent,75+ years,0
Paraguay,Silent,75+ years,7
Paraguay,Silent,55-74 years,16
Paraguay,Silent,55-74 years,1
Paraguay,Silent,75+ years,0
Paraguay,Silent,75+ years,7
Paraguay,Silent,55-74 years,20
Paraguay,Silent,55-74 years,5
Paraguay,Silent,75+ years,1
Paraguay,Silent,75+ years,7
Paraguay,Silent,55-74 years,23
Paraguay,Silent,55-74 years,3
Paraguay,Silent,75+ years,0
Paraguay,Silent,75+ years,8
Paraguay,Silent,55-74 years,18
Paraguay,Silent,55-74 years,8
Paraguay,Silent,75+ years,0
Paraguay,Silent,75+ years,9
Paraguay,Silent,55-74 years,22
Paraguay,Silent,55-74 years,5
Paraguay,Silent,75+ years,0
Paraguay,Silent,75+ years,7
Paraguay,Silent,55-74 years,22
Paraguay,Silent,55-74 years,7
Paraguay,Silent,75+ years,1
Paraguay,Silent,75+ years,7
Paraguay,Silent,55-74 years,32
Paraguay,Silent,55-74 years,6
Paraguay,Silent,75+ years,0
Paraguay,Silent,75+ years,6
Paraguay,Silent,55-74 years,20
Paraguay,Silent,75+ years,2
Paraguay,Silent,55-74 years,6
Paraguay,Silent,75+ years,9
Paraguay,Silent,75+ years,0
Paraguay,Silent,75+ years,7
Paraguay,Silent,75+ years,3
Paraguay,Silent,75+ years,11
Paraguay,Silent,75+ years,2
Paraguay,Silent,75+ years,5
Paraguay,Silent,75+ years,0
Philippines,Silent,55-74 years,26
Philippines,Silent,55-74 years,7
Philippines,Silent,55-74 years,40
Philippines,Silent,55-74 years,21
Philippines,Silent,55-74 years,66
Philippines,Silent,55-74 years,20
Philippines,Silent,55-74 years,69
Philippines,Silent,55-74 years,23
Philippines,Silent,55-74 years,79
Philippines,Silent,55-74 years,21
Philippines,Silent,55-74 years,121
Philippines,Silent,55-74 years,27
Philippines,Silent,75+ years,20
Philippines,Silent,55-74 years,104
Philippines,Silent,55-74 years,34
Philippines,Silent,75+ years,4
Philippines,Silent,75+ years,20
Philippines,Silent,55-74 years,93
Philippines,Silent,75+ years,11
Philippines,Silent,55-74 years,27
Philippines,Silent,75+ years,25
Philippines,Silent,55-74 years,107
Philippines,Silent,75+ years,13
Philippines,Silent,55-74 years,26
Philippines,Silent,75+ years,33
Philippines,Silent,55-74 years,162
Philippines,Silent,75+ years,10
Philippines,Silent,55-74 years,39
Philippines,Silent,75+ years,19
Philippines,Silent,55-74 years,131
Philippines,Silent,55-74 years,43
Philippines,Silent,75+ years,5
Philippines,Silent,75+ years,29
Philippines,Silent,55-74 years,144
Philippines,Silent,75+ years,12
Philippines,Silent,55-74 years,31
Philippines,Silent,75+ years,30
Philippines,Silent,55-74 years,171
Philippines,Silent,55-74 years,56
Philippines,Silent,75+ years,6
Philippines,Silent,75+ years,42
Philippines,Silent,55-74 years,180
Philippines,Silent,75+ years,10
Philippines,Silent,55-74 years,34
Philippines,Silent,75+ years,64
Philippines,Silent,75+ years,14
Poland,Silent,35-54 years,1670
Poland,Silent,35-54 years,320
Poland,Silent,55-74 years,963
Poland,Silent,55-74 years,267
Poland,Silent,55-74 years,1030
Poland,Silent,55-74 years,292
Poland,Silent,55-74 years,1002
Poland,Silent,55-74 years,313
Poland,Silent,55-74 years,969
Poland,Silent,55-74 years,268
Poland,Silent,55-74 years,1002
Poland,Silent,55-74 years,293
Poland,Silent,55-74 years,1038
Poland,Silent,55-74 years,307
Poland,Silent,55-74 years,968
Poland,Silent,55-74 years,259
Poland,Silent,55-74 years,945
Poland,Silent,55-74 years,239
Poland,Silent,55-74 years,1024
Poland,Silent,75+ years,160
Poland,Silent,55-74 years,230
Poland,Silent,75+ years,59
Poland,Silent,55-74 years,1000
Poland,Silent,75+ years,170
Poland,Silent,55-74 years,287
Poland,Silent,75+ years,95
Poland,Silent,55-74 years,1037
Poland,Silent,75+ years,182
Poland,Silent,55-74 years,272
Poland,Silent,75+ years,78
Poland,Silent,55-74 years,1143
Poland,Silent,75+ years,200
Poland,Silent,55-74 years,258
Poland,Silent,75+ years,83
Poland,Silent,55-74 years,1171
Poland,Silent,75+ years,220
Poland,Silent,55-74 years,278
Poland,Silent,75+ years,75
Poland,Silent,55-74 years,1155
Poland,Silent,75+ years,246
Poland,Silent,75+ years,106
Poland,Silent,55-74 years,277
Poland,Silent,55-74 years,1123
Poland,Silent,75+ years,237
Poland,Silent,55-74 years,269
Poland,Silent,75+ years,83
Poland,Silent,55-74 years,1219
Poland,Silent,75+ years,260
Poland,Silent,55-74 years,264
Poland,Silent,75+ years,86
Poland,Silent,55-74 years,1501
Poland,Silent,75+ years,270
Poland,Silent,55-74 years,340
Poland,Silent,75+ years,94
Poland,Silent,55-74 years,1621
Poland,Silent,75+ years,256
Poland,Silent,55-74 years,313
Poland,Silent,75+ years,94
Poland,Silent,75+ years,268
Poland,Silent,75+ years,83
Poland,Silent,75+ years,290
Poland,Silent,75+ years,103
Poland,Silent,75+ years,287
Poland,Silent,75+ years,88
Poland,Silent,75+ years,268
Poland,Silent,75+ years,79
Poland,Silent,75+ years,288
Poland,Silent,75+ years,77
Portugal,Silent,35-54 years,185
Portugal,Silent,35-54 years,77
Portugal,Silent,35-54 years,195
Portugal,Silent,35-54 years,74
Portugal,Silent,35-54 years,190
Portugal,Silent,35-54 years,69
Portugal,Silent,35-54 years,171
Portugal,Silent,35-54 years,39
Portugal,Silent,35-54 years,108
Portugal,Silent,35-54 years,46
Portugal,Silent,35-54 years,151
Portugal,Silent,35-54 years,55
Portugal,Silent,55-74 years,224
Portugal,Silent,55-74 years,86
Portugal,Silent,55-74 years,214
Portugal,Silent,55-74 years,84
Portugal,Silent,55-74 years,232
Portugal,Silent,55-74 years,68
Portugal,Silent,55-74 years,198
Portugal,Silent,55-74 years,62
Portugal,Silent,55-74 years,205
Portugal,Silent,55-74 years,75
Portugal,Silent,55-74 years,168
Portugal,Silent,55-74 years,65
Portugal,Silent,55-74 years,168
Portugal,Silent,55-74 years,56
Portugal,Silent,55-74 years,153
Portugal,Silent,55-74 years,59
Portugal,Silent,55-74 years,141
Portugal,Silent,55-74 years,46
Portugal,Silent,55-74 years,143
Portugal,Silent,55-74 years,38
Portugal,Silent,75+ years,132
Portugal,Silent,55-74 years,179
Portugal,Silent,75+ years,40
Portugal,Silent,55-74 years,65
Portugal,Silent,75+ years,188
Portugal,Silent,55-74 years,305
Portugal,Silent,75+ years,55
Portugal,Silent,55-74 years,87
Portugal,Silent,75+ years,197
Portugal,Silent,55-74 years,287
Portugal,Silent,75+ years,58
Portugal,Silent,55-74 years,101
Portugal,Silent,75+ years,202
Portugal,Silent,55-74 years,245
Portugal,Silent,75+ years,62
Portugal,Silent,55-74 years,101
Portugal,Silent,75+ years,198
Portugal,Silent,55-74 years,256
Portugal,Silent,75+ years,58
Portugal,Silent,55-74 years,98
Portugal,Silent,75+ years,202
Portugal,Silent,55-74 years,250
Portugal,Silent,75+ years,58
Portugal,Silent,55-74 years,74
Portugal,Silent,75+ years,233
Portugal,Silent,55-74 years,257
Portugal,Silent,75+ years,64
Portugal,Silent,55-74 years,89
Portugal,Silent,75+ years,189
Portugal,Silent,75+ years,43
Portugal,Silent,75+ years,223
Portugal,Silent,75+ years,62
Portugal,Silent,75+ years,203
Portugal,Silent,75+ years,58
Portugal,Silent,75+ years,244
Portugal,Silent,75+ years,67
Puerto Rico,Silent,35-54 years,70
Puerto Rico,Silent,35-54 years,8
Puerto Rico,Silent,35-54 years,94
Puerto Rico,Silent,35-54 years,16
Puerto Rico,Silent,35-54 years,72
Puerto Rico,Silent,35-54 years,16
Puerto Rico,Silent,35-54 years,97
Puerto Rico,Silent,35-54 years,11
Puerto Rico,Silent,35-54 years,107
Puerto Rico,Silent,35-54 years,16
Puerto Rico,Silent,35-54 years,115
Puerto Rico,Silent,35-54 years,13
Puerto Rico,Silent,55-74 years,68
Puerto Rico,Silent,55-74 years,8
Puerto Rico,Silent,55-74 years,66
Puerto Rico,Silent,55-74 years,10
Puerto Rico,Silent,55-74 years,59
Puerto Rico,Silent,55-74 years,7
Puerto Rico,Silent,55-74 years,65
Puerto Rico,Silent,55-74 years,6
Puerto Rico,Silent,55-74 years,47
Puerto Rico,Silent,55-74 years,10
Puerto Rico,Silent,55-74 years,55
Puerto Rico,Silent,55-74 years,7
Puerto Rico,Silent,55-74 years,57
Puerto Rico,Silent,55-74 years,5
Puerto Rico,Silent,55-74 years,55
Puerto Rico,Silent,55-74 years,8
Puerto Rico,Silent,55-74 years,54
Puerto Rico,Silent,55-74 years,11
Puerto Rico,Silent,55-74 years,57
Puerto Rico,Silent,55-74 years,7
Puerto Rico,Silent,75+ years,20
Puerto Rico,Silent,55-74 years,61
Puerto Rico,Silent,75+ years,3
Puerto Rico,Silent,55-74 years,8
Puerto Rico,Silent,75+ years,22
Puerto Rico,Silent,55-74 years,47
Puerto Rico,Silent,55-74 years,10
Puerto Rico,Silent,75+ years,1
Puerto Rico,Silent,75+ years,23
Puerto Rico,Silent,55-74 years,51
Puerto Rico,Silent,55-74 years,3
Puerto Rico,Silent,75+ years,0
Puerto Rico,Silent,75+ years,28
Puerto Rico,Silent,55-74 years,52
Puerto Rico,Silent,55-74 years,6
Puerto Rico,Silent,75+ years,1
Puerto Rico,Silent,75+ years,20
Puerto Rico,Silent,55-74 years,61
Puerto Rico,Silent,55-74 years,13
Puerto Rico,Silent,75+ years,3
Puerto Rico,Silent,75+ years,18
Puerto Rico,Silent,55-74 years,61
Puerto Rico,Silent,55-74 years,3
Puerto Rico,Silent,75+ years,1
Puerto Rico,Silent,75+ years,14
Puerto Rico,Silent,55-74 years,47
Puerto Rico,Silent,55-74 years,14
Puerto Rico,Silent,75+ years,2
Puerto Rico,Silent,75+ years,22
Puerto Rico,Silent,55-74 years,65
Puerto Rico,Silent,55-74 years,18
Puerto Rico,Silent,75+ years,2
Puerto Rico,Silent,75+ years,31
Puerto Rico,Silent,55-74 years,82
Puerto Rico,Silent,55-74 years,7
Puerto Rico,Silent,75+ years,0
Puerto Rico,Silent,75+ years,24
Puerto Rico,Silent,55-74 years,60
Puerto Rico,Silent,55-74 years,15
Puerto Rico,Silent,75+ years,2
Puerto Rico,Silent,75+ years,17
Puerto Rico,Silent,75+ years,1
Puerto Rico,Silent,75+ years,17
Puerto Rico,Silent,75+ years,1
Puerto Rico,Silent,75+ years,26
Puerto Rico,Silent,75+ years,0
Puerto Rico,Silent,75+ years,15
Puerto Rico,Silent,75+ years,1
Puerto Rico,Silent,75+ years,25
Puerto Rico,Silent,75+ years,1
Qatar,Silent,55-74 years,0
Qatar,Silent,55-74 years,0
Qatar,Silent,55-74 years,0
Qatar,Silent,75+ years,0
Qatar,Silent,55-74 years,0
Qatar,Silent,75+ years,0
Qatar,Silent,55-74 years,0
Qatar,Silent,75+ years,0
Qatar,Silent,55-74 years,0
Qatar,Silent,75+ years,0
Qatar,Silent,55-74 years,1
Qatar,Silent,55-74 years,0
Qatar,Silent,75+ years,0
Qatar,Silent,75+ years,0
Qatar,Silent,75+ years,1
Qatar,Silent,55-74 years,1
Qatar,Silent,55-74 years,0
Qatar,Silent,75+ years,0
Qatar,Silent,55-74 years,3
Qatar,Silent,55-74 years,0
Qatar,Silent,75+ years,0
Qatar,Silent,75+ years,0
Qatar,Silent,55-74 years,1
Qatar,Silent,55-74 years,0
Qatar,Silent,75+ years,0
Qatar,Silent,75+ years,0
Qatar,Silent,55-74 years,2
Qatar,Silent,55-74 years,0
Qatar,Silent,75+ years,0
Qatar,Silent,75+ years,0
Qatar,Silent,55-74 years,0
Qatar,Silent,75+ years,0
Qatar,Silent,55-74 years,0
Qatar,Silent,75+ years,0
Qatar,Silent,75+ years,0
Qatar,Silent,75+ years,0
Qatar,Silent,75+ years,0
Qatar,Silent,75+ years,0
Qatar,Silent,75+ years,0
Qatar,Silent,75+ years,0
Qatar,Silent,75+ years,0
Qatar,Silent,75+ years,0
Qatar,Silent,75+ years,0
Qatar,Silent,75+ years,0
Qatar,Silent,75+ years,0
Qatar,Silent,75+ years,0
Republic of Korea,Silent,35-54 years,903
Republic of Korea,Silent,35-54 years,262
Republic of Korea,Silent,35-54 years,827
Republic of Korea,Silent,35-54 years,236
Republic of Korea,Silent,35-54 years,781
Republic of Korea,Silent,35-54 years,229
Republic of Korea,Silent,35-54 years,691
Republic of Korea,Silent,35-54 years,213
Republic of Korea,Silent,35-54 years,693
Republic of Korea,Silent,35-54 years,262
Republic of Korea,Silent,35-54 years,736
Republic of Korea,Silent,35-54 years,242
Republic of Korea,Silent,55-74 years,331
Republic of Korea,Silent,55-74 years,154
Republic of Korea,Silent,55-74 years,438
Republic of Korea,Silent,55-74 years,182
Republic of Korea,Silent,55-74 years,524
Republic of Korea,Silent,55-74 years,207
Republic of Korea,Silent,55-74 years,546
Republic of Korea,Silent,55-74 years,264
Republic of Korea,Silent,55-74 years,638
Republic of Korea,Silent,55-74 years,281
Republic of Korea,Silent,55-74 years,796
Republic of Korea,Silent,55-74 years,314
Republic of Korea,Silent,55-74 years,868
Republic of Korea,Silent,55-74 years,341
Republic of Korea,Silent,55-74 years,1398
Republic of Korea,Silent,55-74 years,479
Republic of Korea,Silent,55-74 years,1201
Republic of Korea,Silent,55-74 years,464
Republic of Korea,Silent,55-74 years,1133
Republic of Korea,Silent,55-74 years,481
Republic of Korea,Silent,75+ years,328
Republic of Korea,Silent,55-74 years,1331
Republic of Korea,Silent,75+ years,306
Republic of Korea,Silent,55-74 years,520
Republic of Korea,Silent,75+ years,489
Republic of Korea,Silent,75+ years,491
Republic of Korea,Silent,55-74 years,1648
Republic of Korea,Silent,55-74 years,664
Republic of Korea,Silent,75+ years,674
Republic of Korea,Silent,55-74 years,2239
Republic of Korea,Silent,75+ years,601
Republic of Korea,Silent,55-74 years,855
Republic of Korea,Silent,75+ years,722
Republic of Korea,Silent,55-74 years,2574
Republic of Korea,Silent,75+ years,695
Republic of Korea,Silent,55-74 years,969
Republic of Korea,Silent,75+ years,780
Republic of Korea,Silent,55-74 years,2680
Republic of Korea,Silent,75+ years,700
Republic of Korea,Silent,55-74 years,986
Republic of Korea,Silent,75+ years,722
Republic of Korea,Silent,55-74 years,2506
Republic of Korea,Silent,75+ years,700
Republic of Korea,Silent,55-74 years,895
Republic of Korea,Silent,75+ years,860
Republic of Korea,Silent,55-74 years,2553
Republic of Korea,Silent,75+ years,743
Republic of Korea,Silent,55-74 years,984
Republic of Korea,Silent,75+ years,828
Republic of Korea,Silent,55-74 years,2686
Republic of Korea,Silent,75+ years,755
Republic of Korea,Silent,55-74 years,964
Republic of Korea,Silent,75+ years,1006
Republic of Korea,Silent,55-74 years,3025
Republic of Korea,Silent,75+ years,920
Republic of Korea,Silent,55-74 years,1152
Republic of Korea,Silent,75+ years,1152
Republic of Korea,Silent,55-74 years,3298
Republic of Korea,Silent,75+ years,914
Republic of Korea,Silent,55-74 years,1200
Republic of Korea,Silent,75+ years,1276
Republic of Korea,Silent,75+ years,894
Republic of Korea,Silent,75+ years,1137
Republic of Korea,Silent,75+ years,887
Republic of Korea,Silent,75+ years,1191
Republic of Korea,Silent,75+ years,816
Republic of Korea,Silent,75+ years,1090
Republic of Korea,Silent,75+ years,721
Republic of Korea,Silent,75+ years,1329
Republic of Korea,Silent,75+ years,750
Romania,Silent,35-54 years,734
Romania,Silent,35-54 years,237
Romania,Silent,35-54 years,607
Romania,Silent,35-54 years,167
Romania,Silent,55-74 years,487
Romania,Silent,55-74 years,183
Romania,Silent,55-74 years,610
Romania,Silent,55-74 years,189
Romania,Silent,55-74 years,607
Romania,Silent,55-74 years,217
Romania,Silent,55-74 years,608
Romania,Silent,55-74 years,221
Romania,Silent,55-74 years,579
Romania,Silent,55-74 years,193
Romania,Silent,55-74 years,615
Romania,Silent,55-74 years,196
Romania,Silent,55-74 years,622
Romania,Silent,55-74 years,173
Romania,Silent,55-74 years,616
Romania,Silent,55-74 years,168
Romania,Silent,55-74 years,613
Romania,Silent,55-74 years,183
Romania,Silent,55-74 years,658
Romania,Silent,55-74 years,171
Romania,Silent,75+ years,113
Romania,Silent,55-74 years,540
Romania,Silent,75+ years,54
Romania,Silent,55-74 years,178
Romania,Silent,75+ years,142
Romania,Silent,55-74 years,651
Romania,Silent,75+ years,59
Romania,Silent,55-74 years,187
Romania,Silent,55-74 years,662
Romania,Silent,75+ years,127
Romania,Silent,75+ years,55
Romania,Silent,55-74 years,176
Romania,Silent,55-74 years,646
Romania,Silent,75+ years,127
Romania,Silent,75+ years,55
Romania,Silent,55-74 years,174
Romania,Silent,55-74 years,597
Romania,Silent,75+ years,135
Romania,Silent,75+ years,71
Romania,Silent,55-74 years,187
Romania,Silent,55-74 years,643
Romania,Silent,75+ years,136
Romania,Silent,75+ years,63
Romania,Silent,55-74 years,188
Romania,Silent,55-74 years,596
Romania,Silent,75+ years,138
Romania,Silent,75+ years,67
Romania,Silent,55-74 years,144
Romania,Silent,55-74 years,604
Romania,Silent,75+ years,156
Romania,Silent,75+ years,63
Romania,Silent,55-74 years,175
Romania,Silent,55-74 years,646
Romania,Silent,75+ years,159
Romania,Silent,75+ years,53
Romania,Silent,55-74 years,124
Romania,Silent,55-74 years,704
Romania,Silent,75+ years,154
Romania,Silent,55-74 years,177
Romania,Silent,75+ years,59
Romania,Silent,75+ years,143
Romania,Silent,75+ years,62
Romania,Silent,75+ years,152
Romania,Silent,75+ years,42
Romania,Silent,75+ years,158
Romania,Silent,75+ years,53
Romania,Silent,75+ years,172
Romania,Silent,75+ years,58
Romania,Silent,75+ years,189
Romania,Silent,75+ years,66
Romania,Silent,75+ years,171
Romania,Silent,75+ years,61
Russian Federation,Silent,35-54 years,12030
Russian Federation,Silent,35-54 years,2326
Russian Federation,Silent,35-54 years,12517
Russian Federation,Silent,35-54 years,2467
Russian Federation,Silent,55-74 years,6566
Russian Federation,Silent,55-74 years,2926
Russian Federation,Silent,55-74 years,8014
Russian Federation,Silent,55-74 years,3133
Russian Federation,Silent,55-74 years,10118
Russian Federation,Silent,55-74 years,3433
Russian Federation,Silent,55-74 years,11431
Russian Federation,Silent,55-74 years,3489
Russian Federation,Silent,55-74 years,11152
Russian Federation,Silent,55-74 years,3499
Russian Federation,Silent,55-74 years,10754
Russian Federation,Silent,55-74 years,3205
Russian Federation,Silent,55-74 years,10726
Russian Federation,Silent,55-74 years,3180
Russian Federation,Silent,55-74 years,9683
Russian Federation,Silent,55-74 years,2917
Russian Federation,Silent,55-74 years,10609
Russian Federation,Silent,55-74 years,3072
Russian Federation,Silent,55-74 years,9656
Russian Federation,Silent,55-74 years,2646
Russian Federation,Silent,55-74 years,9234
Russian Federation,Silent,75+ years,1236
Russian Federation,Silent,75+ years,1349
Russian Federation,Silent,55-74 years,2471
Russian Federation,Silent,55-74 years,8850
Russian Federation,Silent,75+ years,1297
Russian Federation,Silent,75+ years,1452
Russian Federation,Silent,55-74 years,2472
Russian Federation,Silent,75+ years,1497
Russian Federation,Silent,55-74 years,8314
Russian Federation,Silent,75+ years,1420
Russian Federation,Silent,55-74 years,2214
Russian Federation,Silent,75+ years,1580
Russian Federation,Silent,55-74 years,7715
Russian Federation,Silent,75+ years,1398
Russian Federation,Silent,55-74 years,2029
Russian Federation,Silent,75+ years,1599
Russian Federation,Silent,55-74 years,7144
Russian Federation,Silent,75+ years,1304
Russian Federation,Silent,55-74 years,1884
Russian Federation,Silent,75+ years,1701
Russian Federation,Silent,55-74 years,6562
Russian Federation,Silent,75+ years,1401
Russian Federation,Silent,55-74 years,1719
Russian Federation,Silent,75+ years,1660
Russian Federation,Silent,55-74 years,6151
Russian Federation,Silent,75+ years,1358
Russian Federation,Silent,55-74 years,1738
Russian Federation,Silent,75+ years,1712
Russian Federation,Silent,55-74 years,5855
Russian Federation,Silent,75+ years,1285
Russian Federation,Silent,55-74 years,1613
Russian Federation,Silent,75+ years,1534
