country,generation,age,suicides_no
Mexico,Generation X,5-14 years,14
Mexico,Generation X,15-24 years,472
Mexico,Generation X,15-24 years,114
Mexico,Generation X,5-14 years,41
Mexico,Generation X,5-14 years,10
Mexico,Generation X,15-24 years,560
Mexico,Generation X,15-24 years,113
Mexico,Generation X,15-24 years,554
Mexico,Generation X,15-24 years,126
Mexico,Generation X,15-24 years,582
Mexico,Generation X,15-24 years,126
Mexico,Generation X,15-24 years,646
Mexico,Generation X,15-24 years,168
Mexico,Generation X,25-34 years,640
Mexico,Generation X,15-24 years,755
Mexico,Generation X,15-24 years,198
Mexico,Generation X,25-34 years,87
Mexico,Generation X,25-34 years,620
Mexico,Generation X,15-24 years,771
Mexico,Generation X,15-24 years,217
Mexico,Generation X,25-34 years,108
Mexico,Generation X,25-34 years,721
Mexico,Generation X,15-24 years,931
Mexico,Generation X,15-24 years,255
Mexico,Generation X,25-34 years,118
Mexico,Generation X,25-34 years,774
Mexico,Generation X,15-24 years,860
Mexico,Generation X,15-24 years,227
Mexico,Generation X,25-34 years,113
Mexico,Generation X,15-24 years,940
Mexico,Generation X,25-34 years,726
Mexico,Generation X,15-24 years,211
Mexico,Generation X,25-34 years,100
Mexico,Generation X,25-34 years,797
Mexico,Generation X,15-24 years,870
Mexico,Generation X,15-24 years,231
Mexico,Generation X,25-34 years,101
Mexico,Generation X,25-34 years,837
Mexico,Generation X,25-34 years,136
Mexico,Generation X,25-34 years,852
Mexico,Generation X,25-34 years,119
Mexico,Generation X,25-34 years,911
Mexico,Generation X,25-34 years,125
Mexico,Generation X,25-34 years,885
Mexico,Generation X,25-34 years,158
Mexico,Generation X,25-34 years,956
Mexico,Generation X,25-34 years,159
Mexico,Generation X,25-34 years,928
Mexico,Generation X,25-34 years,137
Mexico,Generation X,25-34 years,943
Mexico,Generation X,25-34 years,173
Mexico,Generation X,25-34 years,959
Mexico,Generation X,25-34 years,176
Mexico,Generation X,25-34 years,985
Mexico,Generation X,25-34 years,212
Mexico,Generation X,25-34 years,936
Mexico,Generation X,35-54 years,1191
Mexico,Generation X,25-34 years,177
Mexico,Generation X,35-54 years,231
Mexico,Generation X,35-54 years,1326
Mexico,Generation X,35-54 years,222
Mexico,Generation X,35-54 years,1264
Mexico,Generation X,35-54 years,258
Mexico,Generation X,35-54 years,1469
Mexico,Generation X,35-54 years,263
Mexico,Generation X,35-54 years,1558
Mexico,Generation X,35-54 years,333
Mexico,Generation X,35-54 years,1560
Mexico,Generation X,35-54 years,303
Mongolia,Generation X,35-54 years,127
Mongolia,Generation X,35-54 years,15
Montenegro,Generation X,15-24 years,0
Montenegro,Generation X,25-34 years,0
Montenegro,Generation X,15-24 years,0
Montenegro,Generation X,25-34 years,0
Montenegro,Generation X,25-34 years,0
Montenegro,Generation X,25-34 years,0
Montenegro,Generation X,25-34 years,0
Montenegro,Generation X,25-34 years,0
Montenegro,Generation X,25-34 years,0
Montenegro,Generation X,25-34 years,0
Montenegro,Generation X,25-34 years,0
Montenegro,Generation X,25-34 years,0
Montenegro,Generation X,25-34 years,16
Montenegro,Generation X,25-34 years,3
Montenegro,Generation X,25-34 years,0
Montenegro,Generation X,25-34 years,0
Montenegro,Generation X,25-34 years,12
Montenegro,Generation X,25-34 years,3
Montenegro,Generation X,25-34 years,9
Montenegro,Generation X,25-34 years,5
Montenegro,Generation X,25-34 years,2
Montenegro,Generation X,25-34 years,1
Netherlands,Generation X,15-24 years,136
Netherlands,Generation X,15-24 years,38
Netherlands,Generation X,5-14 years,5
Netherlands,Generation X,5-14 years,2
Netherlands,Generation X,15-24 years,104
Netherlands,Generation X,15-24 years,44
Netherlands,Generation X,5-14 years,3
Netherlands,Generation X,5-14 years,1
Netherlands,Generation X,15-24 years,117
Netherlands,Generation X,15-24 years,44
Netherlands,Generation X,5-14 years,3
Netherlands,Generation X,5-14 years,1
Netherlands,Generation X,15-24 years,102
Netherlands,Generation X,15-24 years,29
Netherlands,Generation X,5-14 years,5
Netherlands,Generation X,5-14 years,2
Netherlands,Generation X,15-24 years,109
Netherlands,Generation X,15-24 years,52
Netherlands,Generation X,5-14 years,3
Netherlands,Generation X,5-14 years,1
Netherlands,Generation X,15-24 years,98
Netherlands,Generation X,15-24 years,41
Netherlands,Generation X,5-14 years,5
Netherlands,Generation X,5-14 years,2
Netherlands,Generation X,15-24 years,114
Netherlands,Generation X,15-24 years,40
Netherlands,Generation X,15-24 years,103
Netherlands,Generation X,15-24 years,41
Netherlands,Generation X,15-24 years,115
Netherlands,Generation X,15-24 years,37
Netherlands,Generation X,15-24 years,98
Netherlands,Generation X,15-24 years,42
Netherlands,Generation X,25-34 years,194
Netherlands,Generation X,15-24 years,95
Netherlands,Generation X,25-34 years,84
Netherlands,Generation X,15-24 years,44
Netherlands,Generation X,25-34 years,226
Netherlands,Generation X,15-24 years,85
Netherlands,Generation X,25-34 years,89
Netherlands,Generation X,15-24 years,38
Netherlands,Generation X,25-34 years,210
Netherlands,Generation X,15-24 years,111
Netherlands,Generation X,25-34 years,87
Netherlands,Generation X,15-24 years,42
Netherlands,Generation X,25-34 years,226
Netherlands,Generation X,15-24 years,89
Netherlands,Generation X,25-34 years,78
Netherlands,Generation X,15-24 years,21
Netherlands,Generation X,25-34 years,193
Netherlands,Generation X,15-24 years,82
Netherlands,Generation X,25-34 years,80
Netherlands,Generation X,15-24 years,41
Netherlands,Generation X,25-34 years,162
Netherlands,Generation X,15-24 years,90
Netherlands,Generation X,25-34 years,67
Netherlands,Generation X,15-24 years,18
Netherlands,Generation X,25-34 years,183
Netherlands,Generation X,25-34 years,61
Netherlands,Generation X,25-34 years,179
Netherlands,Generation X,25-34 years,57
Netherlands,Generation X,25-34 years,165
Netherlands,Generation X,25-34 years,48
Netherlands,Generation X,25-34 years,141
Netherlands,Generation X,25-34 years,42
Netherlands,Generation X,25-34 years,144
Netherlands,Generation X,25-34 years,55
Netherlands,Generation X,25-34 years,143
Netherlands,Generation X,25-34 years,51
Netherlands,Generation X,25-34 years,114
Netherlands,Generation X,25-34 years,48
Netherlands,Generation X,25-34 years,119
Netherlands,Generation X,25-34 years,41
Netherlands,Generation X,25-34 years,115
Netherlands,Generation X,25-34 years,48
Netherlands,Generation X,35-54 years,496
Netherlands,Generation X,25-34 years,115
Netherlands,Generation X,35-54 years,208
Netherlands,Generation X,25-34 years,53
Netherlands,Generation X,35-54 years,504
Netherlands,Generation X,35-54 years,210
Netherlands,Generation X,35-54 years,532
Netherlands,Generation X,35-54 years,240
Netherlands,Generation X,35-54 years,555
Netherlands,Generation X,35-54 years,209
Netherlands,Generation X,35-54 years,563
Netherlands,Generation X,35-54 years,228
Netherlands,Generation X,35-54 years,499
Netherlands,Generation X,35-54 years,211
Netherlands,Generation X,35-54 years,478
Netherlands,Generation X,35-54 years,217
New Zealand,Generation X,15-24 years,60
New Zealand,Generation X,15-24 years,15
New Zealand,Generation X,5-14 years,3
New Zealand,Generation X,5-14 years,2
New Zealand,Generation X,15-24 years,68
New Zealand,Generation X,15-24 years,23
New Zealand,Generation X,5-14 years,2
New Zealand,Generation X,5-14 years,2
New Zealand,Generation X,15-24 years,93
New Zealand,Generation X,15-24 years,20
New Zealand,Generation X,5-14 years,7
New Zealand,Generation X,5-14 years,1
New Zealand,Generation X,15-24 years,106
New Zealand,Generation X,15-24 years,25
New Zealand,Generation X,5-14 years,2
New Zealand,Generation X,5-14 years,0
New Zealand,Generation X,15-24 years,111
New Zealand,Generation X,15-24 years,20
New Zealand,Generation X,5-14 years,8
New Zealand,Generation X,5-14 years,0
New Zealand,Generation X,15-24 years,111
New Zealand,Generation X,15-24 years,19
New Zealand,Generation X,5-14 years,2
New Zealand,Generation X,5-14 years,0
New Zealand,Generation X,15-24 years,109
New Zealand,Generation X,15-24 years,16
New Zealand,Generation X,15-24 years,112
New Zealand,Generation X,15-24 years,17
New Zealand,Generation X,15-24 years,110
New Zealand,Generation X,15-24 years,16
New Zealand,Generation X,15-24 years,111
New Zealand,Generation X,15-24 years,26
New Zealand,Generation X,15-24 years,123
New Zealand,Generation X,25-34 years,96
New Zealand,Generation X,15-24 years,34
New Zealand,Generation X,25-34 years,20
New Zealand,Generation X,25-34 years,121
New Zealand,Generation X,15-24 years,105
New Zealand,Generation X,15-24 years,38
New Zealand,Generation X,25-34 years,21
New Zealand,Generation X,25-34 years,124
New Zealand,Generation X,15-24 years,113
New Zealand,Generation X,15-24 years,29
New Zealand,Generation X,25-34 years,30
New Zealand,Generation X,25-34 years,109
New Zealand,Generation X,15-24 years,104
New Zealand,Generation X,15-24 years,35
New Zealand,Generation X,25-34 years,25
New Zealand,Generation X,25-34 years,106
New Zealand,Generation X,15-24 years,83
New Zealand,Generation X,15-24 years,37
New Zealand,Generation X,25-34 years,20
New Zealand,Generation X,25-34 years,105
New Zealand,Generation X,15-24 years,81
New Zealand,Generation X,25-34 years,21
New Zealand,Generation X,15-24 years,15
New Zealand,Generation X,25-34 years,92
New Zealand,Generation X,25-34 years,29
New Zealand,Generation X,25-34 years,82
New Zealand,Generation X,25-34 years,26
New Zealand,Generation X,25-34 years,80
New Zealand,Generation X,25-34 years,22
New Zealand,Generation X,25-34 years,76
New Zealand,Generation X,25-34 years,19
New Zealand,Generation X,25-34 years,86
New Zealand,Generation X,25-34 years,26
New Zealand,Generation X,25-34 years,72
New Zealand,Generation X,25-34 years,28
New Zealand,Generation X,25-34 years,80
New Zealand,Generation X,25-34 years,14
New Zealand,Generation X,25-34 years,70
New Zealand,Generation X,25-34 years,18
New Zealand,Generation X,25-34 years,64
New Zealand,Generation X,25-34 years,20
New Zealand,Generation X,35-54 years,155
New Zealand,Generation X,25-34 years,65
New Zealand,Generation X,25-34 years,30
New Zealand,Generation X,35-54 years,51
New Zealand,Generation X,35-54 years,129
New Zealand,Generation X,35-54 years,34
New Zealand,Generation X,35-54 years,151
New Zealand,Generation X,35-54 years,48
New Zealand,Generation X,35-54 years,140
New Zealand,Generation X,35-54 years,63
Nicaragua,Generation X,25-34 years,82
Nicaragua,Generation X,35-54 years,73
Nicaragua,Generation X,25-34 years,15
Nicaragua,Generation X,35-54 years,18
Nicaragua,Generation X,35-54 years,61
Nicaragua,Generation X,35-54 years,11
Nicaragua,Generation X,35-54 years,53
Nicaragua,Generation X,35-54 years,12
Nicaragua,Generation X,35-54 years,68
Nicaragua,Generation X,35-54 years,15
Nicaragua,Generation X,35-54 years,67
Nicaragua,Generation X,35-54 years,3
Nicaragua,Generation X,35-54 years,67
Nicaragua,Generation X,35-54 years,14
Norway,Generation X,15-24 years,69
Norway,Generation X,15-24 years,12
Norway,Generation X,5-14 years,7
Norway,Generation X,5-14 years,0
Norway,Generation X,15-24 years,80
Norway,Generation X,15-24 years,12
Norway,Generation X,5-14 years,3
Norway,Generation X,5-14 years,2
Norway,Generation X,15-24 years,91
Norway,Generation X,15-24 years,21
Norway,Generation X,5-14 years,5
Norway,Generation X,5-14 years,2
Norway,Generation X,15-24 years,88
Norway,Generation X,15-24 years,20
Norway,Generation X,5-14 years,2
Norway,Generation X,5-14 years,1
Norway,Generation X,15-24 years,74
Norway,Generation X,15-24 years,20
Norway,Generation X,5-14 years,4
Norway,Generation X,5-14 years,0
Norway,Generation X,15-24 years,90
Norway,Generation X,15-24 years,14
Norway,Generation X,15-24 years,91
Norway,Generation X,15-24 years,16
Norway,Generation X,15-24 years,69
Norway,Generation X,15-24 years,18
Norway,Generation X,15-24 years,64
Norway,Generation X,15-24 years,13
Norway,Generation X,15-24 years,68
Norway,Generation X,25-34 years,76
Norway,Generation X,15-24 years,16
Norway,Generation X,25-34 years,17
Norway,Generation X,25-34 years,80
Norway,Generation X,15-24 years,62
Norway,Generation X,25-34 years,22
Norway,Generation X,15-24 years,16
Norway,Generation X,15-24 years,58
Norway,Generation X,25-34 years,57
Norway,Generation X,25-34 years,26
Norway,Generation X,15-24 years,13
Norway,Generation X,25-34 years,93
Norway,Generation X,15-24 years,67
Norway,Generation X,15-24 years,21
Norway,Generation X,25-34 years,23
Norway,Generation X,15-24 years,79
Norway,Generation X,25-34 years,91
Norway,Generation X,15-24 years,24
Norway,Generation X,25-34 years,27
Norway,Generation X,15-24 years,70
Norway,Generation X,25-34 years,80
Norway,Generation X,25-34 years,27
Norway,Generation X,15-24 years,14
Norway,Generation X,25-34 years,76
Norway,Generation X,25-34 years,18
Norway,Generation X,25-34 years,74
Norway,Generation X,25-34 years,23
Norway,Generation X,25-34 years,70
Norway,Generation X,25-34 years,22
Norway,Generation X,25-34 years,59
Norway,Generation X,25-34 years,20
Norway,Generation X,25-34 years,73
Norway,Generation X,25-34 years,33
Norway,Generation X,25-34 years,63
Norway,Generation X,25-34 years,21
Norway,Generation X,25-34 years,60
Norway,Generation X,25-34 years,21
Norway,Generation X,25-34 years,59
Norway,Generation X,25-34 years,27
Norway,Generation X,25-34 years,64
Norway,Generation X,25-34 years,31
Norway,Generation X,25-34 years,62
Norway,Generation X,35-54 years,132
Norway,Generation X,35-54 years,68
Norway,Generation X,25-34 years,24
Norway,Generation X,35-54 years,161
Norway,Generation X,35-54 years,72
Norway,Generation X,35-54 years,148
Norway,Generation X,35-54 years,60
Norway,Generation X,35-54 years,154
Norway,Generation X,35-54 years,75
Norway,Generation X,35-54 years,147
Norway,Generation X,35-54 years,51
Norway,Generation X,35-54 years,140
Norway,Generation X,35-54 years,61
Oman,Generation X,25-34 years,7
Oman,Generation X,25-34 years,0
Oman,Generation X,35-54 years,6
Oman,Generation X,25-34 years,2
Oman,Generation X,25-34 years,0
Oman,Generation X,35-54 years,0
Oman,Generation X,35-54 years,2
Oman,Generation X,35-54 years,0
Panama,Generation X,15-24 years,10
Panama,Generation X,15-24 years,4
Panama,Generation X,5-14 years,1
Panama,Generation X,5-14 years,0
Panama,Generation X,15-24 years,17
Panama,Generation X,15-24 years,8
Panama,Generation X,5-14 years,2
Panama,Generation X,5-14 years,1
Panama,Generation X,15-24 years,16
Panama,Generation X,15-24 years,8
Panama,Generation X,5-14 years,2
Panama,Generation X,5-14 years,1
Panama,Generation X,15-24 years,19
Panama,Generation X,15-24 years,9
Panama,Generation X,5-14 years,2
Panama,Generation X,5-14 years,1
Panama,Generation X,15-24 years,17
Panama,Generation X,15-24 years,4
Panama,Generation X,5-14 years,1
Panama,Generation X,5-14 years,0
Panama,Generation X,25-34 years,30
Panama,Generation X,15-24 years,23
Panama,Generation X,15-24 years,5
Panama,Generation X,25-34 years,3
Panama,Generation X,25-34 years,45
Panama,Generation X,15-24 years,24
Panama,Generation X,15-24 years,8
Panama,Generation X,25-34 years,2
Panama,Generation X,25-34 years,34
Panama,Generation X,15-24 years,36
Panama,Generation X,15-24 years,9
Panama,Generation X,25-34 years,4
Panama,Generation X,25-34 years,39
Panama,Generation X,15-24 years,27
Panama,Generation X,15-24 years,6
Panama,Generation X,25-34 years,5
Panama,Generation X,25-34 years,30
Panama,Generation X,15-24 years,25
Panama,Generation X,15-24 years,8
Panama,Generation X,25-34 years,7
Panama,Generation X,25-34 years,40
Panama,Generation X,25-34 years,4
Panama,Generation X,25-34 years,27
Panama,Generation X,25-34 years,6
Panama,Generation X,25-34 years,41
Panama,Generation X,25-34 years,3
Panama,Generation X,25-34 years,43
Panama,Generation X,25-34 years,9
Panama,Generation X,25-34 years,29
Panama,Generation X,25-34 years,4
Panama,Generation X,25-34 years,45
Panama,Generation X,25-34 years,3
Panama,Generation X,25-34 years,27
Panama,Generation X,25-34 years,6
Panama,Generation X,25-34 years,43
Panama,Generation X,25-34 years,5
Panama,Generation X,25-34 years,44
Panama,Generation X,25-34 years,4
Panama,Generation X,25-34 years,41
Panama,Generation X,35-54 years,43
Panama,Generation X,35-54 years,8
Panama,Generation X,25-34 years,0
Panama,Generation X,35-54 years,46
Panama,Generation X,35-54 years,4
Panama,Generation X,35-54 years,29
Panama,Generation X,35-54 years,3
Panama,Generation X,35-54 years,41
Panama,Generation X,35-54 years,5
Panama,Generation X,35-54 years,39
Panama,Generation X,35-54 years,8
Panama,Generation X,35-54 years,26
Panama,Generation X,35-54 years,4
Paraguay,Generation X,15-24 years,9
Paraguay,Generation X,15-24 years,9
Paraguay,Generation X,5-14 years,5
Paraguay,Generation X,5-14 years,1
Paraguay,Generation X,15-24 years,12
Paraguay,Generation X,15-24 years,10
Paraguay,Generation X,5-14 years,0
Paraguay,Generation X,5-14 years,0
Paraguay,Generation X,15-24 years,12
Paraguay,Generation X,15-24 years,11
Paraguay,Generation X,5-14 years,3
Paraguay,Generation X,5-14 years,0
Paraguay,Generation X,15-24 years,13
Paraguay,Generation X,15-24 years,12
Paraguay,Generation X,5-14 years,1
Paraguay,Generation X,5-14 years,0
Paraguay,Generation X,15-24 years,24
Paraguay,Generation X,15-24 years,23
Paraguay,Generation X,5-14 years,4
Paraguay,Generation X,5-14 years,0
Paraguay,Generation X,15-24 years,15
Paraguay,Generation X,15-24 years,13
Paraguay,Generation X,15-24 years,22
Paraguay,Generation X,15-24 years,7
Paraguay,Generation X,15-24 years,28
Paraguay,Generation X,25-34 years,17
Paraguay,Generation X,15-24 years,16
Paraguay,Generation X,25-34 years,3
Paraguay,Generation X,15-24 years,22
Paraguay,Generation X,25-34 years,15
Paraguay,Generation X,15-24 years,12
Paraguay,Generation X,25-34 years,7
Paraguay,Generation X,15-24 years,29
Paraguay,Generation X,25-34 years,21
Paraguay,Generation X,15-24 years,15
Paraguay,Generation X,25-34 years,10
Paraguay,Generation X,25-34 years,21
Paraguay,Generation X,15-24 years,25
Paraguay,Generation X,15-24 years,22
Paraguay,Generation X,25-34 years,4
Paraguay,Generation X,15-24 years,31
Paraguay,Generation X,15-24 years,31
Paraguay,Generation X,25-34 years,20
Paraguay,Generation X,25-34 years,0
Paraguay,Generation X,25-34 years,33
Paraguay,Generation X,15-24 years,28
Paraguay,Generation X,15-24 years,23
Paraguay,Generation X,25-34 years,2
Paraguay,Generation X,25-34 years,16
Paraguay,Generation X,25-34 years,7
